Year,Month,Day,Hour,Minute,PM10
2020,1,20,5,45,13.3
2020,1,20,5,50,13
2020,1,20,5,55,13
2020,1,20,6,0,13
2020,1,20,6,5,13
2020,1,20,6,10,13
2020,1,20,6,15,13
2020,1,20,6,20,13
2020,1,20,6,25,13
2020,1,20,6,30,13
2020,1,20,6,35,13
2020,1,20,6,40,13
2020,1,20,6,45,11.3
2020,1,20,6,50,11
2020,1,20,6,55,11
2020,1,20,7,0,11
2020,1,20,7,5,11
2020,1,20,7,10,11
2020,1,20,7,15,11
2020,1,20,7,20,11
2020,1,20,7,25,11
2020,1,20,7,30,11
2020,1,20,7,35,11
2020,1,20,7,40,11
2020,1,20,7,45,11.9
2020,1,20,7,50,12
2020,1,20,7,55,12
2020,1,20,8,0,12
2020,1,20,8,5,12
2020,1,20,8,10,12
2020,1,20,8,15,12
2020,1,20,8,20,12
2020,1,20,8,25,12
2020,1,20,8,30,12
2020,1,20,8,35,12
2020,1,20,8,40,12
2020,1,20,8,45,14.6
2020,1,20,8,50,15
2020,1,20,8,55,15
2020,1,20,9,0,15
2020,1,20,9,5,15
2020,1,20,9,10,15
2020,1,20,9,15,15
2020,1,20,9,20,15
2020,1,20,9,25,15
2020,1,20,9,30,15
2020,1,20,9,35,15
2020,1,20,9,40,15
2020,1,20,9,45,20.1
2020,1,20,9,50,21
2020,1,20,9,55,21
2020,1,20,10,0,21
2020,1,20,10,5,21
2020,1,20,10,10,21
2020,1,20,10,15,21
2020,1,20,10,20,21
2020,1,20,10,25,21
2020,1,20,10,30,21
2020,1,20,10,35,21
2020,1,20,10,40,21
2020,1,20,10,45,4.8
2020,1,20,10,50,2
2020,1,20,10,55,2
2020,1,20,11,0,2
2020,1,20,11,5,2
2020,1,20,11,10,2
2020,1,20,11,15,2
2020,1,20,11,20,2
2020,1,20,11,25,2
2020,1,20,11,30,2
2020,1,20,11,35,2
2020,1,20,11,40,2
2020,1,20,11,45,14.8
2020,1,20,11,50,17
2020,1,20,11,55,17
2020,1,20,12,0,17
2020,1,20,12,5,17
2020,1,20,12,10,17
2020,1,20,12,15,17
2020,1,20,12,20,17
2020,1,20,12,25,17
2020,1,20,12,30,17
2020,1,20,12,35,17
2020,1,20,12,40,17
2020,1,20,12,45,-2.5
2020,1,20,12,50,-6
2020,1,20,12,55,-6
2020,1,20,13,0,-6
2020,1,20,13,5,-6
2020,1,20,13,10,-6
2020,1,20,13,15,-6
2020,1,20,13,20,-6
2020,1,20,13,25,-6
2020,1,20,13,30,-6
2020,1,20,13,35,-6
2020,1,20,13,40,-6
2020,1,20,13,45,0.8
2020,1,20,13,50,2
2020,1,20,13,55,2
2020,1,20,14,0,2
2020,1,20,14,5,2
2020,1,20,14,10,2
2020,1,20,14,15,2
2020,1,20,14,20,2
2020,1,20,14,25,2
2020,1,20,14,30,2
2020,1,20,14,35,2
2020,1,20,14,40,2
2020,1,20,14,45,20.7
2020,1,20,14,50,24
2020,1,20,14,55,24
2020,1,20,15,0,24
2020,1,20,15,5,24
2020,1,20,15,10,24
2020,1,20,15,15,24
2020,1,20,15,20,24
2020,1,20,15,25,24
2020,1,20,15,30,24
2020,1,20,15,35,24
2020,1,20,15,40,24
2020,1,20,15,45,16.4
2020,1,20,15,50,15
2020,1,20,15,55,15
2020,1,20,16,0,15
2020,1,20,16,5,15
2020,1,20,16,10,15
2020,1,20,16,15,15
2020,1,20,16,20,15
2020,1,20,16,25,15
2020,1,20,16,30,15
2020,1,20,16,35,15
2020,1,20,16,40,15
2020,1,20,16,45,9.9
2020,1,20,16,50,9
2020,1,20,16,55,9
2020,1,20,17,0,9
2020,1,20,17,5,9
2020,1,20,17,10,9
2020,1,20,17,15,9
2020,1,20,17,20,9
2020,1,20,17,25,9
2020,1,20,17,30,9
2020,1,20,17,35,9
2020,1,20,17,40,9
2020,1,20,17,45,21.8
2020,1,20,17,50,24
2020,1,20,17,55,24
2020,1,20,18,0,24
2020,1,20,18,5,24
2020,1,20,18,10,24
2020,1,20,18,15,24
2020,1,20,18,20,24
2020,1,20,18,25,24
2020,1,20,18,30,24
2020,1,20,18,35,24
2020,1,20,18,40,24
2020,1,20,18,45,22.3
2020,1,20,18,50,22
2020,1,20,18,55,22
2020,1,20,19,0,22
2020,1,20,19,5,22
2020,1,20,19,10,22
2020,1,20,19,15,22
2020,1,20,19,20,22
2020,1,20,19,25,22
2020,1,20,19,30,22
2020,1,20,19,35,22
2020,1,20,19,40,22
2020,1,20,19,45,43.3
2020,1,20,19,50,47
2020,1,20,19,55,47
2020,1,20,20,0,47
2020,1,20,20,5,47
2020,1,20,20,10,47
2020,1,20,20,15,47
2020,1,20,20,20,47
2020,1,20,20,25,47
2020,1,20,20,30,47
2020,1,20,20,35,47
2020,1,20,20,40,47
2020,1,20,20,45,12.1
2020,1,20,20,50,6
2020,1,20,20,55,6
2020,1,20,21,0,6
2020,1,20,21,5,6
2020,1,20,21,10,6
2020,1,20,21,15,6
2020,1,20,21,20,6
2020,1,20,21,25,6
2020,1,20,21,30,6
2020,1,20,21,35,6
2020,1,20,21,40,6
2020,1,20,21,45,9.4
2020,1,20,21,50,NoData
2020,1,20,21,55,10
2020,1,20,22,0,10
2020,1,20,22,5,10
2020,1,20,22,10,10
2020,1,20,22,15,10
2020,1,20,22,20,10
2020,1,20,22,25,10
2020,1,20,22,30,10
2020,1,20,22,35,10
2020,1,20,22,40,10
2020,1,20,22,45,27.9
2020,1,20,22,50,31
2020,1,20,22,55,31
2020,1,20,23,0,31
2020,1,20,23,5,31
2020,1,20,23,10,31
2020,1,20,23,15,31
2020,1,20,23,20,31
2020,1,20,23,25,31
2020,1,20,23,30,31
2020,1,20,23,35,31
2020,1,20,23,40,31
2020,1,20,23,45,8.9
2020,1,20,23,50,5
2020,1,20,23,55,5
,,43851,,,5
2020,1,21,0,5,5
2020,1,21,0,10,5
2020,1,21,0,15,5
2020,1,21,0,20,5
2020,1,21,0,25,5
2020,1,21,0,30,5
2020,1,21,0,35,5
2020,1,21,0,40,5
2020,1,21,0,45,12.6
2020,1,21,0,50,14
2020,1,21,0,55,14
2020,1,21,1,0,14
2020,1,21,1,5,14
2020,1,21,1,10,14
2020,1,21,1,15,14
2020,1,21,1,20,14
2020,1,21,1,25,14
2020,1,21,1,30,14
2020,1,21,1,35,14
2020,1,21,1,40,14
2020,1,21,1,45,14.9
2020,1,21,1,50,15
2020,1,21,1,55,15
2020,1,21,2,0,15
2020,1,21,2,5,15
2020,1,21,2,10,15
2020,1,21,2,15,15
2020,1,21,2,20,15
2020,1,21,2,25,15
2020,1,21,2,30,15
2020,1,21,2,35,15
2020,1,21,2,40,15
2020,1,21,2,45,22.6
2020,1,21,2,50,24
2020,1,21,2,55,24
2020,1,21,3,0,24
2020,1,21,3,5,24
2020,1,21,3,10,24
2020,1,21,3,15,24
2020,1,21,3,20,24
2020,1,21,3,25,24
2020,1,21,3,30,24
2020,1,21,3,35,24
2020,1,21,3,40,24
2020,1,21,3,45,24
2020,1,21,3,50,24
2020,1,21,3,55,24
2020,1,21,4,0,24
2020,1,21,4,5,24
2020,1,21,4,10,24
2020,1,21,4,15,24
2020,1,21,4,20,24
2020,1,21,4,25,24
2020,1,21,4,30,24
2020,1,21,4,35,24
2020,1,21,4,40,24
2020,1,21,4,45,16.4
2020,1,21,4,50,15
2020,1,21,4,55,15
2020,1,21,5,0,15
2020,1,21,5,5,15
2020,1,21,5,10,15
2020,1,21,5,15,15
2020,1,21,5,20,15
2020,1,21,5,25,15
2020,1,21,5,30,15
2020,1,21,5,35,15
2020,1,21,5,40,15
2020,1,21,5,45,20.1
2020,1,21,5,50,21
2020,1,21,5,55,21
2020,1,21,6,0,21
2020,1,21,6,5,21
2020,1,21,6,10,21
2020,1,21,6,15,21
2020,1,21,6,20,21
2020,1,21,6,25,21
2020,1,21,6,30,21
2020,1,21,6,35,21
2020,1,21,6,40,21
2020,1,21,6,45,4
2020,1,21,6,50,1
2020,1,21,6,55,1
2020,1,21,7,0,1
2020,1,21,7,5,1
2020,1,21,7,10,1
2020,1,21,7,15,1
2020,1,21,7,20,1
2020,1,21,7,25,1
2020,1,21,7,30,1
2020,1,21,7,35,1
2020,1,21,7,40,1
2020,1,21,7,45,17.1
2020,1,21,7,50,20
2020,1,21,7,55,20
2020,1,21,8,0,20
2020,1,21,8,5,20
2020,1,21,8,10,20
2020,1,21,8,15,20
2020,1,21,8,20,20
2020,1,21,8,25,20
2020,1,21,8,30,20
2020,1,21,8,35,20
2020,1,21,8,40,20
2020,1,21,8,45,4.7
2020,1,21,8,50,2
2020,1,21,8,55,2
2020,1,21,9,0,2
2020,1,21,9,5,2
2020,1,21,9,10,2
2020,1,21,9,15,2
2020,1,21,9,20,2
2020,1,21,9,25,2
2020,1,21,9,30,2
2020,1,21,9,35,2
2020,1,21,9,40,2
2020,1,21,9,45,11.4
2020,1,21,9,50,13
2020,1,21,9,55,13
2020,1,21,10,0,13
2020,1,21,10,5,13
2020,1,21,10,10,13
2020,1,21,10,15,13
2020,1,21,10,20,13
2020,1,21,10,25,13
2020,1,21,10,30,13
2020,1,21,10,35,13
2020,1,21,10,40,13
2020,1,21,10,45,8.8
2020,1,21,10,50,8
2020,1,21,10,55,8
2020,1,21,11,0,8
2020,1,21,11,5,8
2020,1,21,11,10,8
2020,1,21,11,15,8
2020,1,21,11,20,8
2020,1,21,11,25,8
2020,1,21,11,30,8
2020,1,21,11,35,8
2020,1,21,11,40,8
2020,1,21,11,45,8
2020,1,21,11,50,8
2020,1,21,11,55,8
2020,1,21,12,0,8
2020,1,21,12,5,8
2020,1,21,12,10,8
2020,1,21,12,15,8
2020,1,21,12,20,8
2020,1,21,12,25,8
2020,1,21,12,30,8
2020,1,21,12,35,8
2020,1,21,12,40,8
2020,1,21,12,45,9.7
2020,1,21,12,50,10
2020,1,21,12,55,10
2020,1,21,13,0,10
2020,1,21,13,5,10
2020,1,21,13,10,10
2020,1,21,13,15,10
2020,1,21,13,20,10
2020,1,21,13,25,10
2020,1,21,13,30,10
2020,1,21,13,35,10
2020,1,21,13,40,10
2020,1,21,13,45,0.6
2020,1,21,13,50,0
2020,1,21,13,55,0
2020,1,21,14,0,0
2020,1,21,14,5,0
2020,1,21,14,10,0
2020,1,21,14,15,0
2020,1,21,14,20,0
2020,1,21,14,25,0
2020,1,21,14,30,0
2020,1,21,14,35,0
2020,1,21,14,40,0
2020,1,21,14,45,15.1
2020,1,21,14,50,18
2020,1,21,14,55,18
2020,1,21,15,0,18
2020,1,21,15,5,18
2020,1,21,15,10,18
2020,1,21,15,15,18
2020,1,21,15,20,18
2020,1,21,15,25,18
2020,1,21,15,30,18
2020,1,21,15,35,18
2020,1,21,15,40,18
2020,1,21,15,45,11.2
2020,1,21,15,50,10
2020,1,21,15,55,10
2020,1,21,16,0,10
2020,1,21,16,5,10
2020,1,21,16,10,10
2020,1,21,16,15,10
2020,1,21,16,20,10
2020,1,21,16,25,10
2020,1,21,16,30,10
2020,1,21,16,35,10
2020,1,21,16,40,10
2020,1,21,16,45,12.6
2020,1,21,16,50,13
2020,1,21,16,55,13
2020,1,21,17,0,13
2020,1,21,17,5,13
2020,1,21,17,10,13
2020,1,21,17,15,13
2020,1,21,17,20,13
2020,1,21,17,25,13
2020,1,21,17,30,13
2020,1,21,17,35,13
2020,1,21,17,40,13
2020,1,21,17,45,8.8
2020,1,21,17,50,8
2020,1,21,17,55,8
2020,1,21,18,0,8
2020,1,21,18,5,8
2020,1,21,18,10,8
2020,1,21,18,15,8
2020,1,21,18,20,8
2020,1,21,18,25,8
2020,1,21,18,30,8
2020,1,21,18,35,8
2020,1,21,18,40,8
2020,1,21,18,45,8.9
2020,1,21,18,50,9
2020,1,21,18,55,9
2020,1,21,19,0,9
2020,1,21,19,5,9
2020,1,21,19,10,9
2020,1,21,19,15,9
2020,1,21,19,20,9
2020,1,21,19,25,9
2020,1,21,19,30,9
2020,1,21,19,35,9
2020,1,21,19,40,9
2020,1,21,19,45,12.4
2020,1,21,19,50,13
2020,1,21,19,55,13
2020,1,21,20,0,13
2020,1,21,20,5,13
2020,1,21,20,10,13
2020,1,21,20,15,13
2020,1,21,20,20,13
2020,1,21,20,25,13
2020,1,21,20,30,13
2020,1,21,20,35,13
2020,1,21,20,40,13
2020,1,21,20,45,8.8
2020,1,21,20,50,8
2020,1,21,20,55,8
2020,1,21,21,0,8
2020,1,21,21,5,8
2020,1,21,21,10,8
2020,1,21,21,15,8
2020,1,21,21,20,8
2020,1,21,21,25,8
2020,1,21,21,30,8
2020,1,21,21,35,8
2020,1,21,21,40,8
2020,1,21,21,45,8
2020,1,21,21,50,8
2020,1,21,21,55,8
2020,1,21,22,0,8
2020,1,21,22,5,8
2020,1,21,22,10,8
2020,1,21,22,15,8
2020,1,21,22,20,8
2020,1,21,22,25,8
2020,1,21,22,30,8
2020,1,21,22,35,8
2020,1,21,22,40,8
2020,1,21,22,45,9.7
2020,1,21,22,50,10
2020,1,21,22,55,10
2020,1,21,23,0,10
2020,1,21,23,5,10
2020,1,21,23,10,10
2020,1,21,23,15,10
2020,1,21,23,20,10
2020,1,21,23,25,10
2020,1,21,23,30,10
2020,1,21,23,35,10
2020,1,21,23,40,10
2020,1,21,23,45,13.4
2020,1,21,23,50,14
2020,1,21,23,55,14
,,43852,,,14
2020,1,22,0,5,14
2020,1,22,0,10,14
2020,1,22,0,15,14
2020,1,22,0,20,14
2020,1,22,0,25,14
2020,1,22,0,30,14
2020,1,22,0,35,14
2020,1,22,0,40,14
2020,1,22,0,45,14
2020,1,22,0,50,14
2020,1,22,0,55,14
2020,1,22,1,0,14
2020,1,22,1,5,14
2020,1,22,1,10,14
2020,1,22,1,15,14
2020,1,22,1,20,14
2020,1,22,1,25,14
2020,1,22,1,30,14
2020,1,22,1,35,14
2020,1,22,1,40,14
2020,1,22,1,45,12.3
2020,1,22,1,50,12
2020,1,22,1,55,12
2020,1,22,2,0,12
2020,1,22,2,5,12
2020,1,22,2,10,12
2020,1,22,2,15,12
2020,1,22,2,20,12
2020,1,22,2,25,12
2020,1,22,2,30,12
2020,1,22,2,35,12
2020,1,22,2,40,12
2020,1,22,2,45,14.6
2020,1,22,2,50,15
2020,1,22,2,55,15
2020,1,22,3,0,15
2020,1,22,3,5,15
2020,1,22,3,10,15
2020,1,22,3,15,15
2020,1,22,3,20,15
2020,1,22,3,25,15
2020,1,22,3,30,15
2020,1,22,3,35,15
2020,1,22,3,40,15
2020,1,22,3,45,12.4
2020,1,22,3,50,12
2020,1,22,3,55,12
2020,1,22,4,0,12
2020,1,22,4,5,12
2020,1,22,4,10,12
2020,1,22,4,15,12
2020,1,22,4,20,12
2020,1,22,4,25,12
2020,1,22,4,30,12
2020,1,22,4,35,12
2020,1,22,4,40,12
2020,1,22,4,45,10.3
2020,1,22,4,50,10
2020,1,22,4,55,10
2020,1,22,5,0,10
2020,1,22,5,5,10
2020,1,22,5,10,10
2020,1,22,5,15,10
2020,1,22,5,20,10
2020,1,22,5,25,10
2020,1,22,5,30,10
2020,1,22,5,35,10
2020,1,22,5,40,10
2020,1,22,5,45,7.4
2020,1,22,5,50,7
2020,1,22,5,55,7
2020,1,22,6,0,7
2020,1,22,6,5,7
2020,1,22,6,10,7
2020,1,22,6,15,7
2020,1,22,6,20,7
2020,1,22,6,25,7
2020,1,22,6,30,7
2020,1,22,6,35,7
2020,1,22,6,40,7
2020,1,22,6,45,6.2
2020,1,22,6,50,6
2020,1,22,6,55,6
2020,1,22,7,0,6
2020,1,22,7,5,6
2020,1,22,7,10,6
2020,1,22,7,15,6
2020,1,22,7,20,6
2020,1,22,7,25,6
2020,1,22,7,30,6
2020,1,22,7,35,6
2020,1,22,7,40,6
2020,1,22,7,45,4.3
2020,1,22,7,50,4
2020,1,22,7,55,4
2020,1,22,8,0,4
2020,1,22,8,5,4
2020,1,22,8,10,4
2020,1,22,8,15,4
2020,1,22,8,20,4
2020,1,22,8,25,4
2020,1,22,8,30,4
2020,1,22,8,35,4
2020,1,22,8,40,4
2020,1,22,8,45,27
2020,1,22,8,50,31
2020,1,22,8,55,31
2020,1,22,9,0,31
2020,1,22,9,5,31
2020,1,22,9,10,31
2020,1,22,9,15,31
2020,1,22,9,20,31
2020,1,22,9,25,31
2020,1,22,9,30,31
2020,1,22,9,35,31
2020,1,22,9,40,31
2020,1,22,9,45,23.4
2020,1,22,9,50,22
2020,1,22,9,55,22
2020,1,22,10,0,22
2020,1,22,10,5,22
2020,1,22,10,10,22
2020,1,22,10,15,22
2020,1,22,10,20,22
2020,1,22,10,25,22
2020,1,22,10,30,22
2020,1,22,10,35,22
2020,1,22,10,40,22
2020,1,22,10,45,1.6
2020,1,22,10,50,-2
2020,1,22,10,55,-2
2020,1,22,11,0,-2
2020,1,22,11,5,-2
2020,1,22,11,10,-2
2020,1,22,11,15,-2
2020,1,22,11,20,-2
2020,1,22,11,25,-2
2020,1,22,11,30,-2
2020,1,22,11,35,-2
2020,1,22,11,40,-2
2020,1,22,11,45,34.5
2020,1,22,11,50,41
2020,1,22,11,55,41
2020,1,22,12,0,41
2020,1,22,12,5,41
2020,1,22,12,10,41
2020,1,22,12,15,41
2020,1,22,12,20,41
2020,1,22,12,25,41
2020,1,22,12,30,41
2020,1,22,12,35,41
2020,1,22,12,40,41
2020,1,22,12,45,InVld
2020,1,22,12,50,InVld
2020,1,22,12,55,InVld
2020,1,22,13,0,InVld
2020,1,22,13,5,InVld
2020,1,22,13,10,InVld
2020,1,22,13,15,InVld
2020,1,22,13,20,InVld
2020,1,22,13,25,InVld
2020,1,22,13,30,InVld
2020,1,22,13,35,InVld
2020,1,22,13,40,InVld
2020,1,22,13,45,InVld
2020,1,22,13,50,34
2020,1,22,13,55,34
2020,1,22,14,0,34
2020,1,22,14,5,34
2020,1,22,14,10,34
2020,1,22,14,15,34
2020,1,22,14,20,34
2020,1,22,14,25,34
2020,1,22,14,30,34
2020,1,22,14,35,34
2020,1,22,14,40,34
2020,1,22,14,45,37.4
2020,1,22,14,50,38
2020,1,22,14,55,38
2020,1,22,15,0,38
2020,1,22,15,5,38
2020,1,22,15,10,38
2020,1,22,15,15,38
2020,1,22,15,20,38
2020,1,22,15,25,38
2020,1,22,15,30,38
2020,1,22,15,35,38
2020,1,22,15,40,38
2020,1,22,15,45,20.1
2020,1,22,15,50,17
2020,1,22,15,55,17
2020,1,22,16,0,17
2020,1,22,16,5,17
2020,1,22,16,10,17
2020,1,22,16,15,17
2020,1,22,16,20,17
2020,1,22,16,25,17
2020,1,22,16,30,17
2020,1,22,16,35,17
2020,1,22,16,40,17
2020,1,22,16,45,19.5
2020,1,22,16,50,20
2020,1,22,16,55,20
2020,1,22,17,0,20
2020,1,22,17,5,20
2020,1,22,17,10,20
2020,1,22,17,15,20
2020,1,22,17,20,20
2020,1,22,17,25,20
2020,1,22,17,30,20
2020,1,22,17,35,20
2020,1,22,17,40,20
2020,1,22,17,45,18.3
2020,1,22,17,50,18
2020,1,22,17,55,18
2020,1,22,18,0,18
2020,1,22,18,5,18
2020,1,22,18,10,18
2020,1,22,18,15,18
2020,1,22,18,20,18
2020,1,22,18,25,18
2020,1,22,18,30,18
2020,1,22,18,35,18
2020,1,22,18,40,18
2020,1,22,18,45,19.7
2020,1,22,18,50,20
2020,1,22,18,55,20
2020,1,22,19,0,20
2020,1,22,19,5,20
2020,1,22,19,10,20
2020,1,22,19,15,20
2020,1,22,19,20,20
2020,1,22,19,25,20
2020,1,22,19,30,20
2020,1,22,19,35,20
2020,1,22,19,40,20
2020,1,22,19,45,13.2
2020,1,22,19,50,12
2020,1,22,19,55,12
2020,1,22,20,0,12
2020,1,22,20,5,12
2020,1,22,20,10,12
2020,1,22,20,15,12
2020,1,22,20,20,12
2020,1,22,20,25,12
2020,1,22,20,30,12
2020,1,22,20,35,12
2020,1,22,20,40,12
2020,1,22,20,45,13.7
2020,1,22,20,50,14
2020,1,22,20,55,14
2020,1,22,21,0,14
2020,1,22,21,5,14
2020,1,22,21,10,14
2020,1,22,21,15,14
2020,1,22,21,20,14
2020,1,22,21,25,14
2020,1,22,21,30,14
2020,1,22,21,35,14
2020,1,22,21,40,14
2020,1,22,21,45,14.9
2020,1,22,21,50,15
2020,1,22,21,55,15
2020,1,22,22,0,15
2020,1,22,22,5,15
2020,1,22,22,10,15
2020,1,22,22,15,15
2020,1,22,22,20,15
2020,1,22,22,25,15
2020,1,22,22,30,15
2020,1,22,22,35,15
2020,1,22,22,40,15
2020,1,22,22,45,15.9
2020,1,22,22,50,16
2020,1,22,22,55,16
2020,1,22,23,0,16
2020,1,22,23,5,16
2020,1,22,23,10,16
2020,1,22,23,15,16
2020,1,22,23,20,16
2020,1,22,23,25,16
2020,1,22,23,30,16
2020,1,22,23,35,16
2020,1,22,23,40,16
2020,1,22,23,45,16
2020,1,22,23,50,16
2020,1,22,23,55,16
,,43853,,,16
2020,1,23,0,5,16
2020,1,23,0,10,16
2020,1,23,0,15,16
2020,1,23,0,20,16
2020,1,23,0,25,16
2020,1,23,0,30,16
2020,1,23,0,35,16
2020,1,23,0,40,16
2020,1,23,0,45,10.1
2020,1,23,0,50,9
2020,1,23,0,55,9
2020,1,23,1,0,9
2020,1,23,1,5,9
2020,1,23,1,10,9
2020,1,23,1,15,9
2020,1,23,1,20,9
2020,1,23,1,25,9
2020,1,23,1,30,9
2020,1,23,1,35,9
2020,1,23,1,40,9
2020,1,23,1,45,11.6
2020,1,23,1,50,12
2020,1,23,1,55,12
2020,1,23,2,0,12
2020,1,23,2,5,12
2020,1,23,2,10,12
2020,1,23,2,15,12
2020,1,23,2,20,12
2020,1,23,2,25,12
2020,1,23,2,30,12
2020,1,23,2,35,12
2020,1,23,2,40,12
2020,1,23,2,45,11.1
2020,1,23,2,50,11
2020,1,23,2,55,11
2020,1,23,3,0,11
2020,1,23,3,5,11
2020,1,23,3,10,11
2020,1,23,3,15,11
2020,1,23,3,20,11
2020,1,23,3,25,11
2020,1,23,3,30,11
2020,1,23,3,35,11
2020,1,23,3,40,11
2020,1,23,3,45,11.9
2020,1,23,3,50,12
2020,1,23,3,55,12
2020,1,23,4,0,12
2020,1,23,4,5,12
2020,1,23,4,10,12
2020,1,23,4,15,12
2020,1,23,4,20,12
2020,1,23,4,25,12
2020,1,23,4,30,12
2020,1,23,4,35,12
2020,1,23,4,40,12
2020,1,23,4,45,9.4
2020,1,23,4,50,9
2020,1,23,4,55,9
2020,1,23,5,0,9
2020,1,23,5,5,9
2020,1,23,5,10,9
2020,1,23,5,15,9
2020,1,23,5,20,9
2020,1,23,5,25,9
2020,1,23,5,30,9
2020,1,23,5,35,9
2020,1,23,5,40,9
2020,1,23,5,45,12.4
2020,1,23,5,50,13
2020,1,23,5,55,13
2020,1,23,6,0,13
2020,1,23,6,5,13
2020,1,23,6,10,13
2020,1,23,6,15,13
2020,1,23,6,20,13
2020,1,23,6,25,13
2020,1,23,6,30,13
2020,1,23,6,35,13
2020,1,23,6,40,13
2020,1,23,6,45,4.5
2020,1,23,6,50,3
2020,1,23,6,55,3
2020,1,23,7,0,3
2020,1,23,7,5,3
2020,1,23,7,10,3
2020,1,23,7,15,3
2020,1,23,7,20,3
2020,1,23,7,25,3
2020,1,23,7,30,3
2020,1,23,7,35,3
2020,1,23,7,40,3
2020,1,23,7,45,10.6
2020,1,23,7,50,12
2020,1,23,7,55,12
2020,1,23,8,0,12
2020,1,23,8,5,12
2020,1,23,8,10,12
2020,1,23,8,15,12
2020,1,23,8,20,12
2020,1,23,8,25,12
2020,1,23,8,30,12
2020,1,23,8,35,12
2020,1,23,8,40,12
2020,1,23,8,45,20.5
2020,1,23,8,50,22
2020,1,23,8,55,22
2020,1,23,9,0,22
2020,1,23,9,5,22
2020,1,23,9,10,22
2020,1,23,9,15,22
2020,1,23,9,20,22
2020,1,23,9,25,22
2020,1,23,9,30,22
2020,1,23,9,35,22
2020,1,23,9,40,22
2020,1,23,9,45,20.3
2020,1,23,9,50,20
2020,1,23,9,55,20
2020,1,23,10,0,20
2020,1,23,10,5,20
2020,1,23,10,10,20
2020,1,23,10,15,20
2020,1,23,10,20,20
2020,1,23,10,25,20
2020,1,23,10,30,20
2020,1,23,10,35,20
2020,1,23,10,40,20
2020,1,23,10,45,26.8
2020,1,23,10,50,28
2020,1,23,10,55,28
2020,1,23,11,0,28
2020,1,23,11,5,28
2020,1,23,11,10,28
2020,1,23,11,15,28
2020,1,23,11,20,28
2020,1,23,11,25,28
2020,1,23,11,30,28
2020,1,23,11,35,28
2020,1,23,11,40,28
2020,1,23,11,45,18.6
2020,1,23,11,50,17
2020,1,23,11,55,17
2020,1,23,12,0,17
2020,1,23,12,5,17
2020,1,23,12,10,17
2020,1,23,12,15,17
2020,1,23,12,20,17
2020,1,23,12,25,17
2020,1,23,12,30,17
2020,1,23,12,35,17
2020,1,23,12,40,17
2020,1,23,12,45,0.9
2020,1,23,12,50,-2
2020,1,23,12,55,-2
2020,1,23,13,0,-2
2020,1,23,13,5,-2
2020,1,23,13,10,-2
2020,1,23,13,15,-2
2020,1,23,13,20,-2
2020,1,23,13,25,-2
2020,1,23,13,30,-2
2020,1,23,13,35,-2
2020,1,23,13,40,-2
2020,1,23,13,45,17.5
2020,1,23,13,50,21
2020,1,23,13,55,21
2020,1,23,14,0,21
2020,1,23,14,5,21
2020,1,23,14,10,21
2020,1,23,14,15,21
2020,1,23,14,20,21
2020,1,23,14,25,21
2020,1,23,14,30,21
2020,1,23,14,35,21
2020,1,23,14,40,21
2020,1,23,14,45,14.2
2020,1,23,14,50,13
2020,1,23,14,55,13
2020,1,23,15,0,13
2020,1,23,15,5,13
2020,1,23,15,10,13
2020,1,23,15,15,13
2020,1,23,15,20,13
2020,1,23,15,25,13
2020,1,23,15,30,13
2020,1,23,15,35,13
2020,1,23,15,40,12.8
2020,1,23,15,45,20.6
2020,1,23,15,50,22
2020,1,23,15,55,22
2020,1,23,16,0,22
2020,1,23,16,5,22
2020,1,23,16,10,22
2020,1,23,16,15,22
2020,1,23,16,20,22
2020,1,23,16,25,22
2020,1,23,16,30,21.3
2020,1,23,16,35,22
2020,1,23,16,40,21
2020,1,23,16,45,5.8
2020,1,23,16,50,7.8
2020,1,23,16,55,3.2
2020,1,23,17,0,3.7
2020,1,23,17,5,2.9
2020,1,23,17,10,3
2020,1,23,17,15,3.8
2020,1,23,17,20,3.2
2020,1,23,17,25,3
2020,1,23,17,30,3.1
2020,1,23,17,35,6.3
2020,1,23,17,40,5.1
2020,1,23,17,45,20.5
2020,1,23,17,50,21
2020,1,23,17,55,24.6
2020,1,23,18,0,23.3
2020,1,23,18,5,22.6
2020,1,23,18,10,21.3
2020,1,23,18,15,22.7
2020,1,23,18,20,21.2
2020,1,23,18,25,23
2020,1,23,18,30,22.7
2020,1,23,18,35,21.7
2020,1,23,18,40,22.4
2020,1,23,18,45,39.4
2020,1,23,18,50,40.9
2020,1,23,18,55,41.7
2020,1,23,19,0,42.5
2020,1,23,19,5,42.5
2020,1,23,19,10,42.4
2020,1,23,19,15,41.3
2020,1,23,19,20,42.1
2020,1,23,19,25,42.1
2020,1,23,19,30,42
2020,1,23,19,35,40.5
2020,1,23,19,40,41.7
2020,1,23,19,45,29
2020,1,23,19,50,26.8
2020,1,23,19,55,26.9
2020,1,23,20,0,26
2020,1,23,20,5,27
2020,1,23,20,10,27.2
2020,1,23,20,15,26.9
2020,1,23,20,20,26.9
2020,1,23,20,25,26.8
2020,1,23,20,30,26.7
2020,1,23,20,35,25.5
2020,1,23,20,40,26.9
2020,1,23,20,45,25.6
2020,1,23,20,50,25
2020,1,23,20,55,25
2020,1,23,21,0,24.9
2020,1,23,21,5,24.8
2020,1,23,21,10,25
2020,1,23,21,15,25.1
2020,1,23,21,20,25.1
